_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
631f1130fba87af969f17f7c||80.2|89.78|99.8|80.3|401,31,3,6|time|60|-1|1|60|0|22.11|false|false|english|none|normal|false|false|false||1662980400000
631f10c6fba87af969ed48a3||82.79|90.8|96.59|78.13|828,60,3,7|time|120|-1|1|120.01|0|32.66|false|false|english|none|normal|false|false|false||1662980294000
631d3e52fba87af969b75796||79.59|90.75|95.09|73.98|796,56,5,5|time|120|-1|0|120.01|0|0|false|false|english|none|normal|false|false|false||1662860882000
631d3dcbfba87af969b754f9||68.99|89.62|88.59|77.46|345,29,1,7|time|60|-1|8|60.01|0|66.43|false|false|english|none|normal|false|false|false||1662860747000
631d3c66fba87af969b31cf7||79.59|93|91.38|77.63|398,19,2,0|time|60|-1|2|60.01|0|1.34|false|false|english|none|normal|false|false|false||1662860390000
631d3c24fba87af969b31bc6||82.8|92.87|95.4|79.15|414,22,1,4|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662860324000
631d3be0fba87af969b31a79||91.6|97.49|95.6|81.25|229,4,0,0|time|30|-1|5|30|0|25.44|false|false|english|none|normal|false|false|false||1662860256000
631d3986fba87af969aede0a||81.99|91.96|96.98|76.61|410,24,1,8|time|60|-1|2|60.01|0|44.32|false|false|english|none|normal|false|false|false||1662859654000
631d3918fba87af969aedc07||89.8|91.12|105.8|82.13|449,22,10,3|time|60|-1|2|60|0|4.96|false|false|english|none|normal|false|false|false||1662859544000
631d3881fba87af969aed8e0||80.2|92.16|94.4|75.83|401,22,3,4|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662859393000
631d3843fba87af969aed7a9||83.8|91.02|98|79.98|419,27,4,3|time|60|-1|3|60|0|4.6|false|false|english|none|normal|false|false|false||1662859331000
631d376efba87af969aed3c6||90.38|93.01|100.18|75.47|452,20,6,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662859118000
631be8cbfba87af969191816||87.8|95.85|96.4|79.17|439,12,0,1|time|60|-1|2|60|0|9.73|false|false|english|none|normal|false|false|false||1662773451000
631be878fba87af96914e6b5||83.97|88.93|104.77|81.55|210,20,0,2|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1662773368000
631be83dfba87af96914e59f||82.39|92.55|96.58|76.6|412,19,3,6|time|60|-1|4|60.01|0|31.44|false|false|english|none|normal|false|false|false||1662773309000
631be6bcfba87af96914de6a||79.59|94.27|90.78|78.24|398,13,3,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662772924000
631be67efba87af96914dd39||84.79|95.19|95.58|79.64|424,10,5,3|time|60|-1|4|60.01|0|12.12|false|false|english|none|normal|false|false|false||1662772862000
631be627fba87af96914db6a||86.19|94.82|96.58|78.08|431,12,3,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662772775000
631be5e5fba87af96914da0b||86.79|93.96|95.98|78.96|434,17,4,2|time|60|-1|1|60.01|0|16.03|false|false|english|none|normal|false|false|false||1662772709000
631be58efba87af96914d85e||78.6|88.08|98.8|77.8|393,35,5,8|time|60|-1|5|60|0|43.31|false|false|english|none|normal|false|false|false||1662772622000
631be51bfba87af96914d5f0||86.4|93.9|98.4|79.74|432,15,3,5|time|60|-1|2|60|0|35.77|false|false|english|none|normal|false|false|false||1662772507000
631be4b6fba87af96910a43a||89.2|90.43|102.4|77.82|446,29,7,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662772406000
631b0443fba87af96901aec5||82.39|91.36|96.98|77.27|412,25,3,8|time|60|-1|1|60.01|0|7.32|false|false|english|none|normal|false|false|false||1662714947000
631b03fafba87af969fd7eb1||85|91.73|101.6|75.75|425,23,5,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662714874000
631b03bafba87af969fd7cff||82.99|88.71|100.98|81.94|415,36,5,3|time|60|-1|2|60.01|0|5.41|false|false|english|none|normal|false|false|false||1662714810000
631b0361fba87af969fd7aa6||90.6|92.83|103.2|80.4|453,21,5,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662714721000
631b01b3fba87af969fd6ff1||84.19|92.03|100.38|81.49|421,24,2,5|time|60|-1|6|60.01|0|23.33|false|false|english|none|normal|false|false|false||1662714291000
631b012d2193818996ec4edf||80.99|93.07|95.18|73.18|405,16,5,3|time|60|-1|1|60.01|0|2.87|false|false|english|none|normal|false|false|false||1662714157000
631b00ec2193818996ec4d2f||82.19|90.04|100.38|80.73|411,31,4,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662714092000
631b00a22193818996ec4b71||84.39|92.78|96.98|78.9|422,19,5,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662714018000
631b00632193818996e81b8e||85.39|93.69|98.18|77.41|427,15,4,3|time|60|-1|1|60.01|0|15.03|false|false|english|none|normal|false|false|false||1662713955000
631aff732193818996e81530||79.59|92.92|90.38|72.11|398,19,2,4|time|60|-1|1|60.01|0|33.03|false|false|english|none|normal|false|false|false||1662713715000
631aff0c2193818996e81293||83.2|92.24|98|79.74|416,19,4,5|time|60|-1|6|60|0|97.6|false|false|english|none|normal|false|false|false||1662713612000
631afe2f2193818996e80cde||87.59|92.5|103.98|80.85|438,20,5,7|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662713391000
6319b14523439691db637089||79.2|91.9|91.4|76.63|396,23,4,4|time|60|-1|1|60|0|2.58|false|false|english|none|normal|false|false|false||1662628165000
6319b0e923439691db636e39||80.37|91.49|96.37|78.09|402,23,5,4|time|60|-1|5|60.02|0|87.18|false|false|english|none|normal|false|false|false||1662628073000
6319b04623439691db636a63||75.19|89.31|95.38|76.99|376,32,2,2|time|60|-1|4|60.01|0|133.44|false|false|english|none|normal|false|false|false||1662627910000
6319af5223439691db636490||83.19|92.45|97.98|79.13|416,20,4,3|time|60|-1|3|60.01|0|20|false|false|english|none|normal|false|false|false||1662627666000
6319aeb723439691db5f3529||76.39|89.73|95.38|78.77|382,27,4,5|time|60|-1|4|60.01|0|18.79|false|false|english|none|normal|false|false|false||1662627511000
6319ae5923439691db5f32c0||88.4|93.64|100.6|76.04|442,17,4,1|time|60|-1|1|60|0|14.07|false|false|english|none|normal|false|false|false||1662627417000
6319aded23439691db5f2fe0||83.99|89.22|100.18|80.59|420,36,4,6|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662627309000
6319adaf23439691db5f2e47||86.99|93.08|101.18|78.64|435,18,3,5|time|60|-1|1|60.01|0|1.45|false|false|english|none|normal|false|false|false||1662627247000
6319acba23439691db5f2803||88|94.12|98.6|77.11|440,18,1,3|time|60|-1|3|60|0|26.31|false|false|english|none|normal|false|false|false||1662627002000
6319ac4223439691db5f24bf||83.57|93.15|96.37|78.09|418,19,3,3|time|60|-1|4|60.02|0|111.2|false|false|english|none|normal|false|false|false||1662626882000
6319ab2223439691db5af1b0||90.78|94.36|102.78|81.75|454,17,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662626594000
6319aae023439691db5aefed||88.99|93.16|102.38|74.46|445,21,2,0|time|60|-1|2|60.01|0|20.77|false|false|english|none|normal|false|false|false||1662626528000
6319aa4123439691db5aeb7c||89.6|92.94|102|80.73|448,21,5,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662626369000
6319a9e123439691db5ae8c2||86.2|93.48|98.2|75.51|431,18,4,3|time|60|-1|1|60|0|0.02|false|false|english|none|normal|false|false|false||1662626273000
63188c5923439691db004b1a||76.4|89.08|95.2|77.47|382,34,0,11|time|60|-1|3|60|0|51.35|false|false|english|none|normal|false|false|false||1662553177000
63188b9f23439691db004412||84.6|93.15|96.4|77.51|423,19,3,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662552991000
63188b3a23439691dbfe2c0c||92.18|95.74|98.58|73.7|461,14,1,2|time|60|-1|4|60.01|0|16.33|false|false|english|none|normal|false|false|false||1662552890000
63188ad823439691dbfc138d||84.19|91.53|99.18|77.49|421,24,4,7|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662552792000
63188a8823439691dbfc10cc||81.79|92.84|94.98|78.45|409,20,3,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662552712000
63188a4723439691dbfc0ea0||80.2|90.34|99.2|73.45|401,28,3,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662552647000
631889ef23439691dbfc0b5b||80.19|94.35|91.98|75.87|401,14,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662552559000
631889b223439691dbfc0938||80.8|93.4|94|78.12|404,15,3,7|time|60|-1|1|60|0|18.52|false|false|english|none|normal|false|false|false||1662552498000
6318895923439691dbfc0660||81.2|92.99|94.2|75.63|406,19,1,2|time|60|-1|7|60|0|177.28|false|false|english|none|normal|false|false|false||1662552409000
6318869723439691dbf7c7b7||87.8|94|100|81.07|439,16,3,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662551703000
6318865a23439691dbf7c5ca||82.59|93.98|96.38|78.68|413,16,2,1|time|60|-1|1|60.01|0|26.24|false|false|english|none|normal|false|false|false||1662551642000
631885f723439691dbf7c2b2||84|92.62|97.6|80.89|420,20,5,0|time|60|-1|2|60|0|5.05|false|false|english|none|normal|false|false|false||1662551543000
6318859c23439691dbf7bffe||88.4|94.32|98.6|77.11|442,17,2,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662551452000
6318855923439691dbf7bde9||82.19|93.16|93.58|75.03|411,19,2,3|time|60|-1|1|60.01|0|1.03|false|false|english|none|normal|false|false|false||1662551385000
6318851023439691dbf7bbb7||82.79|91.34|101.58|79.49|414,20,7,6|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662551312000
63170468d7e9821dfa677c83||87.99|93.72|98.78|79.51|440,19,2,2|time|60|-1|4|60.01|0|51.86|false|false|english|none|normal|false|false|false||1662452840000
631703e9d7e9821dfa67799e||87.39|93.36|99.38|75.75|437,19,4,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662452713000
63170370d7e9821dfa6776b5||81.99|92.78|94.18|78.08|410,19,5,4|time|60|-1|1|60.01|0|12.02|false|false|english|none|normal|false|false|false||1662452592000
6317031fd7e9821dfa6774b7||80.57|92.1|96.17|81.71|403,21,2,7|time|60|-1|2|60.02|0|15.64|false|false|english|none|normal|false|false|false||1662452511000
631702c8d7e9821dfa677263||88.97|95.49|97.57|76.41|445,12,1,4|time|60|-1|0|60.02|0|0|false|false|english|none|normal|false|false|false||1662452424000
6316e6b2d7e9821dfa458079||96.98|90.83|111.18|82.28|485,31,5,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662445234000
6316b78bd7e9821dfa0a26fd||82|92.32|96.4|78.68|410,24,1,1|time|60|-1|1|60|0|3.03|false|false|english|none|normal|false|false|false||1662433163000
6316b729d7e9821dfa0a246e||81.59|93|97.18|76.83|408,19,1,8|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662433065000
6316b6e9d7e9821dfa0a22c0||80.2|91.32|96.8|78.07|401,22,5,3|time|60|-1|4|60|0|85.47|false|false|english|none|normal|false|false|false||1662433001000
6316b652d7e9821dfa0a1e5b||78.19|88.98|97.78|78.77|391,31,5,7|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662432850000
6316b551d7e9821dfa0a16e6||84.39|89.27|104.38|78.26|422,32,7,4|time|60|-1|1|60.01|0|4.03|false|false|english|none|normal|false|false|false||1662432593000
6316b45dd7e9821dfa0a1009||90|90.89|105.4|79.31|450,31,2,6|time|60|-1|1|60|0|2.02|false|false|english|none|normal|false|false|false||1662432349000
6316b408d7e9821dfa05e783||92.38|94.24|104.18|79.24|462,17,1,2|time|60|-1|1|60.01|0|0.78|false|false|english|none|normal|false|false|false||1662432264000
6316b3c0d7e9821dfa05e59a||77.2|91.13|92.4|74.43|386,24,4,2|time|60|-1|1|60|0|33.39|false|false|english|none|normal|false|false|false||1662432192000
6316b35ad7e9821dfa05e28b||76|87.95|99.6|81.17|380,36,4,6|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662432090000
6316b319d7e9821dfa05e0ac||84.79|90.76|99.58|79.21|424,30,2,2|time|60|-1|2|60.01|0|92.07|false|false|english|none|normal|false|false|false||1662432025000
6316b272d7e9821dfa05dc20||86.4|93.31|98.6|76.69|432,21,1,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662431858000
6316b1e5d7e9821dfa05d810||92.78|95.02|104.38|81.67|464,13,2,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662431717000
6316b18cd7e9821dfa05d54f||86.57|93.9|98.37|79.86|433,19,2,1|time|60|-1|2|60.02|0|64.01|false|false|english|none|normal|false|false|false||1662431628000
6316b0fed7e9821dfa05d105||84.57|96.41|94.57|76.6|423,7,1,2|time|60|-1|2|60.02|0|43.5|false|false|english|none|normal|false|false|false||1662431486000
6315e18218d8136fe01c963c||82.39|92.99|94.18|73.81|412,19,2,4|time|60|-1|1|60.01|0|8.03|false|false|english|none|normal|false|false|false||1662378370000
63158d0718d8136fe0b6e972||83.8|91.48|98.6|79.75|419,27,2,4|time|60|-1|1|60|0|30.3|false|false|english|none|normal|false|false|false||1662356743000
63158c5018d8136fe0b2c0b0||79.99|94.14|92.18|73.28|400,16,0,5|time|60|-1|2|60.01|0|36.97|false|false|english|none|normal|false|false|false||1662356560000
63158baf18d8136fe0b2bcd8||80.8|91.67|93.6|75.14|404,21,5,6|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662356399000
6315530818d8136fe06f0378||84.99|92.96|96.58|80.04|425,19,6,0|time|60|-1|1|60.01|0|23.61|false|false|english|none|normal|false|false|false||1662341896000
63154fdb18d8136fe06acb59||85.6|92.83|97.6|78.41|428,21,3,3|time|60|-1|1|60|0|1.02|false|false|english|none|normal|false|false|false||1662341083000
63154f9518d8136fe06ac9ba||87.19|94.03|97.18|80.91|436,19,1,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662341013000
63154f4418d8136fe06ac7d1||82.39|93.67|94.78|80.03|412,16,3,1|time|60|-1|3|60.01|0|26.57|false|false|english|none|normal|false|false|false||1662340932000
63154ee318d8136fe06ac5c9||83.59|92.32|96.38|78.44|418,21,4,3|time|60|-1|2|60.01|0|12.66|false|false|english|none|normal|false|false|false||1662340835000
63154e8f18d8136fe06ac3fc||80|91.4|95.4|78.04|400,22,6,1|time|60|-1|2|60|0|74.65|false|false|english|none|normal|false|false|false||1662340751000
63154def18d8136fe06ac080||77.19|90.2|97.98|77.63|386,28,2,5|time|60|-1|2|60.01|0|46.56|false|false|english|none|normal|false|false|false||1662340591000
63154d6d18d8136fe066994a||94.38|93.81|106.58|83.42|472,18,3,2|time|60|-1|1|60.01|0|0.02|false|false|english|none|normal|false|false|false||1662340461000
63146b7650d49477ceefd35d||86.39|96.3|91.78|72.6|432,9,2,2|time|60|-1|1|60.01|0|10.74|false|false|english|none|normal|false|false|false||1662282614000
63146b2c50d49477ceefd1c0||82.39|93.87|91.38|77|412,13,7,2|time|60|-1|8|60.01|0|34.18|false|false|english|none|normal|false|false|false||1662282540000
63146a9050d49477ceefce44||71.79|86.89|94.58|73.48|359,40,4,3|time|60|-1|1|60.01|0|28.74|false|false|english|none|normal|false|false|false||1662282384000
63146a3150d49477ceefcc1e||85.99|91.48|98.58|82.35|430,28,2,4|time|60|-1|1|60.01|0|11.57|false|false|english|none|normal|false|false|false||1662282289000
631469d850d49477ceefca3f||88.59|96.09|97.18|76.94|443,12,0,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662282200000
6314699950d49477ceefc8e0||85.2|96.04|90.8|78.91|426,12,1,1|time|60|-1|7|60|0|223.8|false|false|english|none|normal|false|false|false||1662282137000
6314684350d49477ceeb9e35||81.2|91.27|96.2|74.29|406,26,2,5|time|60|-1|2|60|0|51.72|false|false|english|none|normal|false|false|false||1662281795000
6314677250d49477ceeb9955||84.79|93.54|95.98|78.47|424,18,4,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662281586000
6314672550d49477ceeb9796||86.8|96.8|93.8|78.92|434,7,2,0|time|60|-1|2|60|0|50.84|false|false|english|none|normal|false|false|false||1662281509000
631461f050d49477cee33356||84.99|94.92|94.38|79.84|425,14,1,0|time|60|-1|1|60.01|0|4.13|false|false|english|none|normal|false|false|false||1662280176000
631461ac50d49477cee331d0||90.58|96.32|97.78|79.01|453,9,1,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662280108000
63140a9650d49477ce7df644||82.59|92.29|95.98|77.41|413,22,4,4|time|60|-1|1|60.01|0|19.59|false|false|english|none|normal|false|false|false||1662257814000
6314099550d49477ce79ce27||94.58|95.98|104.58|80.79|473,13,0,1|time|60|-1|1|60.01|0|1.5|false|false|english|none|normal|false|false|false||1662257557000
6314093a50d49477ce79cc2e||89.4|92.47|103.6|82.69|447,25,1,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662257466000
631408b650d49477ce79c976||87.99|92.76|99.38|78.73|440,22,2,5|time|60|-1|2|60.01|0|24.97|false|false|english|none|normal|false|false|false||1662257334000
6314085d50d49477ce79c7a7||82.99|91.82|97.78|78.3|415,22,4,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662257245000
6314081d50d49477ce79c664||84.99|94.29|94.58|77.18|425,14,3,5|time|60|-1|1|60.01|0|13.9|false|false|english|none|normal|false|false|false||1662257181000
631407b950d49477ce79c46d||83.2|91.38|99.8|80.93|416,25,2,4|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662257081000
6314077b50d49477ce79c325||82.4|93.56|93.2|76.92|412,17,3,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662257019000
6314072d50d49477ce79c1ac||91.8|96.35|98.6|83.51|459,11,1,0|time|60|-1|1|60|0|22.72|false|false|english|none|normal|false|false|false||1662256941000
631406c650d49477ce79bfc1||87.59|93.06|97.98|79.86|438,23,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662256838000
6314068250d49477ce759bb9||86.8|94.27|97.8|80.37|434,15,4,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662256770000
631405fa50d49477ce75991c||89.2|94.57|99.4|78.17|446,15,2,6|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662256634000
631318c650d49477ce5b58cc||85.39|95.18|95.38|75.33|427,10,4,1|time|60|-1|4|60.01|0|36.66|false|false|english|none|normal|false|false|false||1662195910000
6313184c50d49477ce5b560a||75.8|91.07|91.8|75.68|379,24,3,4|time|60|-1|1|60|0|47.37|false|false|english|none|normal|false|false|false||1662195788000
631317b450d49477ce5b52fb||81.99|92.66|95.38|77.1|410,20,3,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662195636000
6313176750d49477ce572fdf||83.19|94.47|93.98|78.87|416,14,2,2|time|60|-1|1|60.01|0|13.99|false|false|english|none|normal|false|false|false||1662195559000
6313170c50d49477ce572dfa||75|91.28|94|77.26|375,22,2,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662195468000
631316cf50d49477ce572c94||86.6|93.19|99.8|76.21|433,17,5,4|time|60|-1|3|60|0|68.68|false|false|english|none|normal|false|false|false||1662195407000
631315fa50d49477ce572852||88.59|91.33|103.78|77.88|443,27,5,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662195194000
631315bb50d49477ce5726c1||78.2|87.47|97.4|74.05|391,41,2,3|time|60|-1|1|60|0|10.99|false|false|english|none|normal|false|false|false||1662195131000
6313156350d49477ce57244d||92.2|94.04|104|81.08|461,20,1,2|time|60|-1|2|60|0|34.77|false|false|english|none|normal|false|false|false||1662195043000
6311c6e650d49477cec59e61||74.79|89.22|94.58|70.88|374,26,7,6|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662109414000
6311c6a850d49477cec59ce2||82|89.21|98.2|76.66|410,33,5,3|time|60|-1|3|60|0|28.9|false|false|english|none|normal|false|false|false||1662109352000
6311c63550d49477cec59a1f||79.6|89.26|96.8|78.66|398,34,4,3|time|60|-1|3|60|0|30.25|false|false|english|none|normal|false|false|false||1662109237000
6311c55b50d49477cec175a6||83.19|91.7|98.78|75.98|416,25,2,5|time|60|-1|1|60.01|0|49.64|false|false|english|none|normal|false|false|false||1662109019000
6311c4d450d49477cec17222||84.8|87.27|108.4|81.93|424,42,6,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662108884000
6311c46450d49477cec16f3e||84.79|92.57|99.58|77.97|424,23,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1662108772000
6311c41f50d49477cec16da5||97.4|96.9|103.2|77.31|487,10,1,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1662108703000
6311c34550d49477cec16847||81.77|90.91|98.97|78.59|409,24,5,7|time|60|-1|1|60.02|0|2.03|false|false|english|none|normal|false|false|false||1662108484000
6310035f50d49477cea54fd7||80.99|92.68|95.58|74.48|405,19,3,4|time|60|-1|1|60.01|0|15.11|false|false|english|none|normal|false|false|false||1661993823000
631002e150d49477cea54cbd||74.59|84.49|97.98|77.96|373,46,7,9|time|60|-1|1|60.01|0|7.91|false|false|english|none|normal|false|false|false||1661993697000
6310029850d49477cea54adc||80.39|90.52|96.98|83.82|402,31,1,5|time|60|-1|1|60.01|0|4.53|false|false|english|none|normal|false|false|false||1661993624000
6310025650d49477cea548fc||81.59|90.4|99.98|77.91|408,27,5,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661993558000
631001d350d49477cea54576||86.19|90.5|103.18|82.21|431,30,4,4|time|60|-1|2|60.01|0|11.4|false|false|english|none|normal|false|false|false||1661993427000
630ebaf650d49477ce1d5e2c||86.99|91.17|104.18|82.73|435,28,2,5|time|60|-1|3|60.01|0|57.57|false|false|english|none|normal|false|false|false||1661909750000
630eba2a50d49477ce1d58e9||90.8|92.83|103.2|81.47|454,24,0,5|time|60|-1|2|60|0|47.69|false|false|english|none|normal|false|false|false||1661909546000
630eb87a50d49477ce193450||82.2|90.04|100.4|79.3|411,31,2,12|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661909114000
630eb83650d49477ce193290||91.8|94.74|102.6|76.57|459,14,4,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661909046000
630eb7eb50d49477ce1930a4||90|93.1|104.4|81.19|450,20,4,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661908971000
630eb7a750d49477ce192efd||93.4|94.27|104.8|82.28|467,18,2,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661908903000
630eb75350d49477ce192ce6||90.98|95.82|100.38|76.81|455,11,1,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661908819000
630eb6f950d49477ce192abd||86.99|92.51|98.78|74.88|435,23,3,8|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661908729000
630dd907c4bb23a266de1199||78.79|90.45|93.98|79.09|394,31,1,1|time|60|-1|3|60.01|0|38.65|false|false|english|none|normal|false|false|false||1661851911000
630d6759c4bb23a266541426||76.6|88.21|95|79.46|383,37,3,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661822809000
630d6712c4bb23a266541235||66.39|89.05|83.99|72.03|332,27,2,12|time|60|-1|1|60.01|0|6.5|false|false|english|none|normal|false|false|false||1661822738000
630d66b0c4bb23a266540f7e||72.19|86.92|90.18|76.39|361,39,4,4|time|60|-1|2|60.01|0|50.77|false|false|english|none|normal|false|false|false||1661822640000
630d663dc4bb23a266540c4f||79.99|87.63|96.98|79.64|400,41,3,6|time|60|-1|3|60.01|0|99.36|false|false|english|none|normal|false|false|false||1661822525000
630d6579c4bb23a266540709||84.99|92.07|98.38|80.24|425,24,3,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661822329000
630d6535c4bb23a26654052e||81.99|91.34|96.98|76.93|410,25,4,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661822261000
630d64f2c4bb23a266540361||87.99|90.67|107.18|79.07|440,28,7,1|time|60|-1|1|60.01|0|34.03|false|false|english|none|normal|false|false|false||1661822194000
630d6475c4bb23a2664fe835||83.99|91.93|96.58|78.67|420,21,6,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661822069000
630ce053bd468b1369065fcd||87.59|95.75|94.18|75.19|438,12,1,3|time|60|-1|4|60.01|0|58|false|false|english|none|normal|false|false|false||1661788243000
630cb5e7bd468b1369d3ac60||82.99|92.18|97.18|75.65|415,24,2,4|time|60|-1|2|60.01|0|6.05|false|false|english|none|normal|false|false|false||1661777383000
630c6d82bd468b13697c0a1b||85.99|93.8|96.78|79.9|430,17,3,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661758850000
630c6d44bd468b13697c08c3||85.99|91.52|101.38|80.15|430,26,3,2|time|60|-1|1|60.01|0|25.02|false|false|english|none|normal|false|false|false||1661758788000
630c1b34bd468b13691c2521||91.38|93.14|104.98|78.05|457,23,2,1|time|60|-1|10|60.01|0|149.27|false|false|english|none|normal|false|false|false||1661737780000
630c1a2ebd468b13691c1ee3||85.59|93.08|101.18|80.71|428,20,3,3|time|60|-1|1|60.01|0|2.85|false|false|english|none|normal|false|false|false||1661737518000
630c19e8bd468b1369180738||84.39|90.71|101.18|80.84|422,29,3,4|time|60|-1|5|60.01|0|45.46|false|false|english|none|normal|false|false|false||1661737448000
630c1919bd468b136918026b||88.59|93.16|102.38|75.47|443,21,2,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661737241000
630c18c2bd468b1369180054||84.8|90.96|99.6|75.67|424,29,2,1|time|60|-1|2|60|0|58.57|false|false|english|none|normal|false|false|false||1661737154000
630c1842bd468b136917fd40||76.37|87.9|99.17|77.28|382,33,5,4|time|60|-1|1|60.02|0|16.35|false|false|english|none|normal|false|false|false||1661737025000
630c17e3bd468b136917fb19||84.39|89.6|103.78|79.12|422,34,4,2|time|60|-1|2|60.01|0|60.82|false|false|english|none|normal|false|false|false||1661736931000
630b6e2ebd468b1369503b53||94|96.07|101.8|79.19|470,13,0,2|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661693486000
630b6de1bd468b1369503988||82.19|92.45|95.38|78.77|411,22,3,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661693409000
630b6da2bd468b13694c22b1||86.39|93.45|100.78|79.24|432,19,3,2|time|60|-1|2|60.01|0|3.88|false|false|english|none|normal|false|false|false||1661693346000
630b6d46bd468b13694c2063||81.99|92.02|97.78|76.63|410,24,2,4|time|60|-1|2|60.01|0|38.47|false|false|english|none|normal|false|false|false||1661693254000
630b6cbcbd468b13694c1cd9||85.19|89.51|102.98|77.76|426,35,4,3|time|60|-1|1|60.01|0|4.02|false|false|english|none|normal|false|false|false||1661693116000
630b6c58bd468b13694c1a8a||92.18|90.84|106.98|83.46|461,31,3,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661693016000
630b6c05bd468b13694c1884||95.98|95.18|107.78|80.67|480,16,0,4|time|60|-1|2|60.01|0|8.94|false|false|english|none|normal|false|false|false||1661692933000
